SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.7000, 35, -0.0274, -0.9382, 0.3764, 24.7208, 21.3300, -2.8226, -0.5260, -6.3121, -71.7709, 115.8876, -0.6370, -147.3743, -0.1536, 0.2352, -0.8142, -0.5081, 0.0174, 0.0368, 0.0565, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.7200, 36, -0.0897, -0.9691, -0.1837, -44.4010, 15.7496, 3.4767, -10.5817, 16.8664, -95.0599, 81.3024, -5.1721, -167.7345, -0.1102, 0.0355, -0.6507, -0.7504, -0.0005, -0.0166, 0.0408, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7200, 36, 0.0648, -0.8744, 0.3969, 26.4112, -4.8138, -0.6901, 0.0000, -6.0783, -71.9462, 116.4168, -0.5406, -147.5200, -0.1512, 0.2353, -0.8167, -0.5047, -0.0755, -0.0232, 0.0437, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.7400, 37, -0.0199, -0.9364, -0.1167, -36.5191, 15.3522, 1.8220, -10.6402, 16.4279, -95.2645, 80.5518, -5.1618, -167.4399, -0.1123, 0.0365, -0.6457, -0.7544, -0.0701, -0.0470, -0.0406, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.7600, 38, -0.0295, -0.9476, -0.1579, -32.0169, -5.4331, 1.3250, -10.6694, 17.2172, -95.0892, 79.9252, -5.2175, -167.5607, -0.1120, 0.0348, -0.6416, -0.7580, -0.0607, -0.0339, -0.0110, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7400, 37, -0.0599, -0.8342, 0.4728, 34.2194, -59.2873, 8.4204, 0.0000, -6.3705, -71.4202, 117.1051, -0.1616, -148.6321, -0.1422, 0.2299, -0.8216, -0.5020, 0.0534, -0.0588, -0.0227, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7600, 38, -0.1173, -0.9327, 0.4833, 27.4662, -17.4132, 3.1821, -0.2338, -6.0199, -71.4787, 117.6269, -0.1046, -148.8706, -0.1397, 0.2291, -0.8242, -0.4986, 0.1160, 0.0448, -0.0231, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.7800, 39, -0.1676, -0.9854, -0.1606, -33.1641, -8.3903, 2.8423, -10.5232, 18.4741, -95.9661, 79.2641, -5.3070, -167.7159, -0.1117, 0.0327, -0.6373, -0.7618, 0.0759, 0.0059, -0.0190, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7800, 39, -0.0114, -0.9129, 0.3689, 19.8422, 29.0583, -5.3895, -0.4091, -5.6692, -71.3033, 118.0227, -0.2584, -148.3716, -0.1422, 0.2325, -0.8251, -0.4949, 0.0078, 0.0286, 0.0978, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.8000, 40, -0.1502, -0.9806, -0.1878, -37.5495, 0.7037, 4.4782, -11.0202, 18.8541, -96.0246, 78.5096, -5.3891, -167.6676, -0.1127, 0.0317, -0.6323, -0.7658, 0.0569, 0.0036, -0.0041, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8000, 40, -0.0591, -0.8564, 0.3733, 27.5955, -36.3498, 6.8102, -0.9351, -6.5459, -70.5435, 118.5922, -0.0162, -149.1235, -0.1360, 0.2288, -0.8288, -0.4921, 0.0562, -0.0242, 0.1005, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.8200, 41, -0.0990, -0.9321, -0.1650, -38.2203, 6.9440, 6.0265, -10.4648, 18.7957, -96.8723, 77.7382, -5.4795, -167.5070, -0.1144, 0.0312, -0.6272, -0.7698, 0.0043, -0.0421, -0.0399, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8200, 41, -0.0426, -0.8646, 0.6444, 29.7995, -26.8908, 3.3218, -0.3507, -8.5915, -69.7838, 119.1786, 0.1273, -149.4882, -0.1323, 0.2275, -0.8319, -0.4886, 0.0447, -0.0107, -0.1608, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.8400, 42, -0.0866, -0.9456, -0.2304, -34.2434, 6.7401, 5.4540, -10.4940, 18.1818, -96.7261, 77.0372, -5.5522, -167.3500, -0.1161, 0.0309, -0.6224, -0.7734, -0.0097, -0.0257, 0.0131, 0.0000, 0.0000, 0.0000, 0.0000
